BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.12	17.56	50.44	50.44
0.10	20.11	43.10	43.10
0.65	63.82	70.72	70.72
0.00	6.95	39.66	39.66
0.39	40.09	55.84	55.84
0.23	26.28	53.11	53.11
0.00	8.33	51.01	51.01
0.22	28.69	55.58	55.58
0.27	28.55	69.22	69.22
0.67	68.81	78.18	78.18
0.40	43.79	65.92	65.92
0.13	17.65	48.57	48.57
0.20	24.60	60.49	60.49
0.44	44.07	73.31	73.31
0.35	38.89	59.08	59.08
0.37	49.88	60.05	60.05
0.36	48.23	75.27	75.27
0.26	36.62	49.87	49.87
0.00	24.27	47.86	47.86
0.00	9.70	34.89	34.89
0.00	13.62	55.11	55.11
0.47	50.74	82.51	82.51
0.00	15.23	48.56	48.56
0.62	61.69	76.75	76.75
0.41	39.13	59.01	59.01
0.60	63.31	74.53	74.53
0.59	64.07	78.07	78.07
0.21	22.23	57.50	57.50
0.00	12.70	15.53	15.53
0.18	18.79	53.59	53.59
0.00	25.85	57.83	57.83
0.33	39.74	71.30	71.30
0.29	31.70	54.14	54.14
0.35	33.58	56.38	56.38
0.00	12.39	43.14	43.14
0.82	83.94	92.13	92.13
0.44	51.74	64.98	64.98
0.74	79.11	84.50	84.50
0.55	69.80	85.92	85.92
0.42	43.67	78.22	78.22
0.00	15.62	66.62	66.62
0.00	4.88	28.43	28.43
0.00	13.34	47.32	47.32
0.10	14.05	50.43	50.43
0.10	21.15	51.10	51.10
0.08	17.19	47.46	47.46
0.00	3.61	40.98	40.98
0.00	7.74	43.95	43.95
0.15	24.50	55.50	55.50
0.09	17.07	47.26	47.26
0.18	25.37	54.68	54.68
0.00	7.43	44.17	44.17
0.21	29.80	44.89	44.89
0.47	47.04	71.11	71.11
0.36	44.10	61.42	61.42
0.60	61.62	72.67	72.67
0.60	61.58	83.22	83.22
0.52	54.26	61.92	61.92
0.71	70.83	83.77	83.77
0.38	47.08	77.31	77.31
0.55	57.29	72.48	72.48
0.69	71.59	80.08	80.08
0.53	56.97	79.48	79.48
0.00	23.40	49.95	49.95
0.20	33.22	45.26	45.26
0.00	18.32	46.57	46.57
0.53	61.54	58.86	58.86
0.00	12.31	42.64	42.64
0.29	36.71	59.04	59.04
0.00	14.95	36.06	36.06
0.00	11.34	61.33	61.33
0.00	18.53	59.33	59.33
0.17	24.84	60.14	60.14
0.38	49.73	77.78	77.78
0.15	20.82	55.37	55.37
0.40	43.01	60.72	60.72
0.00	10.48	48.91	48.91
0.41	48.65	71.13	71.13
0.38	37.60	69.72	69.72
0.00	5.52	32.39	32.39
0.00	10.88	29.32	29.32
0.20	31.90	52.44	52.44
0.25	30.75	48.18	48.18
0.21	27.05	51.48	51.48
0.00	4.37	28.82	28.82
0.00	17.36	45.04	45.04
0.00	10.09	49.08	49.08
0.27	34.41	58.72	58.72
0.00	5.98	39.24	39.24
0.00	15.65	39.74	39.74
0.00	8.05	27.75	27.75
0.32	33.14	73.02	73.02
0.52	50.18	71.16	71.16
0.17	22.00	52.39	52.39
0.45	49.01	65.92	65.92
0.35	45.54	60.26	60.26
0.00	11.50	30.69	30.69
0.00	11.00	43.96	43.96
0.00	18.43	48.22	48.22
0.76	64.35	91.33	91.33
0.00	15.55	51.86	51.86
0.00	3.42	32.72	32.72
0.00	17.04	32.06	32.06
0.00	5.54	23.52	23.52
0.00	54.11	70.53	70.53
0.25	37.63	59.95	59.95
0.38	45.43	64.95	64.95
0.00	8.84	57.83	57.83
0.40	41.63	64.35	64.35
0.36	41.59	66.74	66.74
0.22	38.53	57.47	57.47
0.26	24.64	45.10	45.10
0.64	70.33	79.16	79.16
0.00	9.29	55.64	55.64
0.39	38.00	58.43	58.43
0.00	15.75	50.06	50.06
0.54	55.50	70.62	70.62
0.15	21.33	36.47	36.47
0.30	35.51	61.48	61.48
0.00	15.31	65.73	65.73
0.36	39.43	71.05	71.05
0.23	30.14	58.90	58.90
0.00	33.89	60.42	60.42
0.00	6.61	37.40	37.40
0.28	45.37	73.85	73.85
0.00	19.36	56.45	56.45
0.17	28.58	62.47	62.47
0.00	19.49	54.61	54.61
0.40	45.87	64.91	64.91
0.14	22.08	61.98	61.98
0.26	29.94	61.32	61.32
0.27	33.02	59.68	59.68
0.31	37.67	66.29	66.29
0.37	36.82	47.79	47.79
0.40	43.73	63.06	63.06
0.32	39.42	67.59	67.59
0.43	48.69	53.77	53.77
0.00	13.83	50.53	50.53
0.43	54.03	71.80	71.80
0.39	46.66	65.71	65.71
0.00	46.86	57.09	57.09
