BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.11	15.61	49.91	49.91
0.04	5.21	41.75	41.75
0.65	63.82	70.72	70.72
0.00	20.26	48.29	48.29
0.29	29.50	58.31	58.31
0.35	35.10	60.83	60.83
0.00	12.07	50.66	50.66
0.00	22.81	61.87	61.87
0.73	73.34	75.49	75.49
0.57	56.97	72.62	72.62
0.11	12.77	55.10	55.10
0.16	24.01	55.72	55.72
0.36	43.40	71.07	71.07
0.62	57.63	79.83	79.83
0.25	31.87	58.44	58.44
0.62	74.85	70.17	70.17
0.24	41.80	63.89	63.89
0.47	59.46	76.85	76.85
0.00	14.58	50.18	50.18
0.00	12.54	48.11	48.11
0.00	12.22	54.82	54.82
0.56	60.91	87.31	87.31
0.00	10.99	40.10	40.10
0.62	61.69	76.75	76.75
0.33	32.90	58.53	58.53
0.82	82.82	81.34	81.34
0.75	77.60	88.43	88.43
0.10	11.19	59.11	59.11
0.00	35.36	30.86	30.86
0.57	61.21	58.02	58.02
0.00	35.64	73.62	73.62
0.39	45.17	69.10	69.10
0.29	27.09	44.36	44.36
0.51	48.56	82.99	82.99
0.00	24.66	63.83	63.83
0.53	57.31	70.72	70.72
0.44	51.18	73.55	73.55
0.65	70.83	69.11	69.11
1.00	100.00	100.00	100.00
0.53	54.11	70.87	70.87
0.00	10.68	53.27	53.27
0.00	9.55	42.33	42.33
0.00	2.63	32.71	32.71
0.04	7.11	50.10	50.10
0.00	4.28	30.22	30.22
0.04	9.31	44.40	44.40
0.03	4.00	41.07	41.07
0.00	1.52	35.12	35.12
0.02	4.71	25.27	25.27
0.03	5.95	46.93	46.93
0.31	40.67	58.77	58.77
0.00	4.96	41.60	41.60
0.00	13.11	29.50	29.50
0.94	93.91	94.77	94.77
0.48	58.27	65.71	65.71
0.54	58.80	75.65	75.65
0.46	55.56	76.49	76.49
0.84	86.54	88.20	88.20
0.54	56.75	76.07	76.07
0.70	74.21	89.37	89.37
0.55	57.29	72.25	72.25
0.71	77.47	81.31	81.31
0.48	53.42	77.56	77.56
0.00	15.72	39.46	39.46
0.20	33.72	51.53	51.53
0.00	33.16	57.57	57.57
0.36	47.94	52.84	52.84
0.03	5.13	48.52	48.52
0.67	73.88	74.80	74.80
0.27	33.67	55.03	55.03
0.00	11.99	62.75	62.75
0.03	2.89	43.42	43.42
0.24	30.61	64.58	64.58
0.46	51.59	82.76	82.76
0.27	27.30	56.02	56.02
0.40	44.58	66.40	66.40
0.00	10.70	60.49	60.49
0.07	9.73	68.63	68.63
0.47	46.83	78.95	78.95
0.00	7.27	46.07	46.07
0.00	1.05	16.71	16.71
0.03	6.70	44.33	44.33
0.19	18.95	41.89	41.89
0.05	7.40	53.90	53.90
0.00	0.33	24.08	24.08
0.00	2.36	43.60	43.60
0.04	4.60	44.73	44.73
0.47	57.07	67.83	67.83
0.00	5.98	39.24	39.24
0.04	6.79	47.06	47.06
0.00	0.62	19.30	19.30
0.37	36.92	69.78	69.78
0.48	51.16	66.24	66.24
0.02	3.66	45.94	45.94
0.41	45.83	65.81	65.81
0.35	45.51	63.26	63.26
0.02	2.76	29.56	29.56
0.00	2.05	36.04	36.04
0.21	35.22	56.25	56.25
0.00	37.99	73.10	73.10
0.02	3.04	44.15	44.15
0.00	0.59	23.74	23.74
0.00	17.04	32.18	32.18
0.00	0.89	24.52	24.52
0.60	70.17	80.51	80.51
0.55	66.08	73.44	73.44
0.14	13.34	56.28	56.28
0.22	26.92	70.37	70.37
0.44	47.50	66.00	66.00
0.32	34.12	64.67	64.67
0.00	22.02	51.83	51.83
0.00	21.40	47.83	47.83
0.66	67.26	67.62	67.62
0.25	20.62	60.27	60.27
0.03	3.16	34.26	34.26
0.20	24.95	56.95	56.95
0.37	42.93	62.51	62.51
0.16	25.38	38.40	38.40
0.07	7.69	56.34	56.34
0.00	14.87	64.48	64.48
0.23	22.69	66.71	66.71
0.25	37.42	55.56	55.56
0.00	15.73	51.87	51.87
0.13	17.77	54.38	54.38
0.30	48.96	69.06	69.06
0.02	2.53	42.72	42.72
0.17	27.09	67.31	67.31
0.00	11.87	50.13	50.13
0.45	52.13	62.35	62.35
0.18	26.11	58.27	58.27
0.32	37.63	62.39	62.39
0.29	34.43	61.22	61.22
0.41	48.10	73.68	73.68
0.00	2.21	39.73	39.73
0.41	44.36	66.69	66.69
0.33	38.98	68.92	68.92
0.04	6.75	49.05	49.05
0.00	22.78	60.09	60.09
0.43	54.03	73.37	73.37
0.50	58.30	75.24	75.24
0.00	49.86	58.40	58.40
